Date,atr,tr,cci_20,rsv_30,rsv_60,rsv_12,rsv_7,rsv_5,wr_12,macd,rsi_14,wr_3,wr_5,wr_7,wr_10,wr_14,rsi_5,rsi_60,rsi_30,rsi_3,dma,cci,kdjd,pdi,dx,close,mom_5,mom_10,mom_50,mom_60,mom_100,mom_200,mom_60_ma_5,mom_10_ma_5,mom_60_ma_10,mom_10_ma_10,mom_60_ma_20,mom_10_ma_20,mom_60_ma_50,mom_10_ma_50,mom_60_ma_100,mom_10_ma_100,mom_60_ma_200,mom_10_ma_200,ret_1d,ret_10d,ret_20d,vola_3m
2005-12-13,0.7905193545148238,1.6699989999999971,116.52741514298316,75.00004146920418,75.00004146920418,55.10643942964225,40.56347621506385,20.676842105263233,44.89356057035775,1.3026372965099497,68.83339819688928,95.90903987596342,79.32315789473677,59.43652378493615,44.89356057035775,38.224592916371655,58.19281118607623,63.609811844034084,66.81945903512448,43.03132612206216,3.1600001600001306,96.28766445276406,85.10529260791213,51.93756100989351,53.809416260570885,51.650002,0.7600030000000046,1.850003000000001,5.230004000000001,5.400002000000001,9.200001,8.430000999999997,6.5640018000000016,2.4800011999999994,6.115000400000001,2.3289999999999997,5.6055002,2.4810002000000004,4.3806001000000006,0.9064000799999999,3.1006999899999994,0.8860000399999999,1.410600005,0.399699995,-0.02516948595665114,-0.0034850143858657923,0.053823773327249747,0.007732193689115452
2005-12-14,0.8340538292812502,1.4000020000000006,28.67893684102593,59.59714682396846,59.59714682396846,27.44676220006099,3.943634913700063,2.8489474922777585,72.55323779993901,1.156710998059232,55.58380504377274,97.15105250772224,97.15105250772224,96.05636508629993,81.5790254344741,72.55323779993901,34.94005094433581,59.57274073558259,59.674398741995475,19.599473811994173,3.2070002200001255,-11.291688898779173,74.53331747824257,42.66306681268282,11.65836543295263,50.349998,-0.9700020000000009,1.25,3.899996999999999,4.1199980000000025,7.840000000000003,7.099997999999999,6.036001600000001,2.3300011999999994,6.044000400000001,2.2100001999999996,5.663500150000001,2.4970002000000004,4.384800060000001,0.9270000599999999,3.1467999899999994,0.89880007,1.4429499850000003,0.40260000500000004,-0.002184627693530339,0.02224435043671713,0.10109237740188193,0.008144477914519095
2005-12-15,0.8230499843117207,0.6799999999999997,8.948198979638194,58.29387637295657,58.29387637295657,25.106420280693907,3.5616741602801407,3.5616741602801407,74.89357971930609,1.0204247756545541,54.62569109277608,95.83329994657048,96.43832583971987,96.43832583971987,90.9559924950883,74.89357971930609,33.523297979567545,59.24917980681999,59.12104796156458,18.332501611620955,3.1364006000001297,-32.184415078253934,61.948923718615816,37.46899410642202,8.008436774708157,50.240002000000004,-1.6599999999999966,0.0700040000000044,3.880001,3.1800010000000043,7.990002000000004,7.270001000000001,5.284001200000001,1.7940020000000003,5.778000900000001,1.9780006999999997,5.621500150000001,2.4180005000000007,4.374000040000001,0.9424001399999998,3.1895999799999992,0.9034000999999998,1.4698499750000003,0.4007000200000001,-0.002985708479868343,0.026671973460510534,0.09992029857005158,0.007881659520356542
2005-12-16,0.8114035568403741,0.6600000000000037,-8.437678785174795,56.51660107028468,56.51660107028468,12.200920766431441,4.177547873393246,4.177547873393246,87.79907923356856,0.8900530769049766,53.27699695990909,87.40158472316135,95.82245212660675,95.82245212660675,95.82245212660675,78.08511367134906,31.355986948013452,58.8062333304866,58.35764533601355,16.19148179937551,3.055800580000131,-50.135049800871535,49.936818064868085,32.93922913116135,3.012895018969701,50.09,-2.3100019999999972,-0.22999999999999687,2.880001000000007,3.7299989999999994,7.650001000000003,6.709999000000003,4.634000200000001,1.1520012000000008,5.579000600000001,1.7710006999999997,5.5635001000000015,2.280500450000001,4.351400000000001,0.9208001800000001,3.2312999899999992,0.9002000899999999,1.4971499700000004,0.39630001500000006,0.0025953483729286297,0.06049109602715097,0.07945697744060687,0.007683510864717371
2005-12-19,0.8005890170483771,0.6599999999999966,-4.534313591580316,57.349428596316784,58.05689764381468,8.527185665939642,7.57183163019939,8.787909090909212,91.47281433406036,0.7881374032121755,54.329412965669896,66.27899269884541,91.21209090909079,92.42816836980062,92.42816836980062,75.31913318242533,35.84899913955458,59.07588128268906,58.8342089615537,27.238421178656395,2.9426007800001344,-43.080394376401806,39.890883726017016,31.597660532060257,7.405315816800603,50.220001,-2.3399999999999963,-0.5599979999999931,2.8599999999999994,3.940002000000007,7.470001000000003,6.75,4.074000400000003,0.4760018000000031,5.379000900000003,1.4830009000000004,5.524000250000002,2.1050005000000014,4.32100006,0.8880001800000001,3.270799989999999,0.88610013,1.5195499650000002,0.38990002,-0.02349661442659068,0.06133010630565283,0.10692948811370995,0.007698005526888291
2005-12-20,0.8434042301813625,1.4000020000000006,-74.73017643961934,40.554178980901575,44.07585167674217,0.8403574959486068,0.8403574959486068,1.8182264462608753,99.15964250405139,0.6051762640135507,44.52575805414167,97.71422857142836,98.18177355373912,99.15964250405139,99.15964250405139,99.15964250405139,20.571622102421713,55.70974755588138,53.12538947862034,9.746621672053251,2.724200940000131,-116.10326380642924,31.0870766609645,25.994464501113473,21.360478192376593,49.040001000000004,-2.610000999999997,-1.8499979999999923,1.6700020000000038,2.4700010000000034,6.220001000000003,5.010002000000007,3.488000200000003,-0.2639983999999956,5.026001000000003,1.108001400000002,5.378500250000002,1.8515005000000015,4.264000080000001,0.8350002400000003,3.2963000199999994,0.85990014,1.5306499700000002,0.3783500350000001,0.006729159732276502,0.06729198476158271,0.12561174295245214,0.007985178643207934
2005-12-21,0.82958978514893,0.6500020000000006,-95.94996356726155,43.208285020476765,47.98578151321839,11.491937800793925,12.866814251283479,28.64318729327906,88.50806219920607,0.4812586732994575,47.385160204511266,70.76924575936114,71.35681270672094,87.13318574871653,88.50806219920607,88.50806219920607,30.870181782280056,56.41602691313471,54.405310613828,28.899907337199636,2.4896008400001364,-127.11064941434141,24.99703586981109,22.90368422901391,25.473165616217724,49.369999,-0.9799989999999994,-1.9500010000000003,1.980000000000004,3.119999,6.239998,5.349998999999997,3.2880004000000027,-0.9039985999999957,4.662001000000003,0.713001300000002,5.247000200000002,1.5835004500000014,4.218800040000001,0.7732002400000003,3.325299999999999,0.8292000999999999,1.5433499600000005,0.36560002,0.015596516418807216,0.08811023066862944,0.12963340347647168,0.007982808365036047
2005-12-22,0.8367619433619681,0.9299999999999997,-43.80871168395854,51.08107476259782,57.10900642393515,27.016134479059318,55.83328680559416,68.71791347799288,72.98386552094068,0.44011231389618644,53.41854486764062,16.250157030955847,31.282086522007113,44.16671319440584,72.98386552094068,72.98386552094068,49.83951147000284,58.00509891649046,57.22461605162563,59.20267049497338,2.2478005200001405,-66.77965546209353,22.514695363659378,33.2239625643264,0.13750239086582744,50.139998999999996,-0.10000300000000806,-1.7600030000000046,3.2900009999999966,3.3399999999999963,7.0,5.939997999999996,3.3200002000000013,-1.2699999999999974,4.3020007000000025,0.2620010000000015,5.107000000000002,1.3660002500000012,4.18640006,0.7370002000000002,3.3525000099999986,0.7991000699999998,1.5585999550000003,0.35245001000000004,-0.00039888313519897967,0.08895091920524378,0.11148785623230673,0.008044552467511666
2005-12-23,0.8041358759393051,0.3799969999999959,-27.10886011341343,50.273230911643594,56.872039543137355,26.61290859131224,66.33159162654096,67.69227297832155,73.38709140868775,0.40126417118597857,53.24774876058737,20.48192771084319,32.307727021678446,33.668408373459044,73.38709140868775,73.38709140868775,49.399405182678564,57.94929002617448,57.12969723451304,58.23565910513692,1.9578002400001466,-44.694498155081064,22.22055932084894,32.61531034168463,4.376700958506897,50.119999,0.029998999999996556,-2.2800030000000007,3.099998999999997,3.0200010000000006,6.590000000000003,5.689999,3.1780006000000016,-1.6800005999999983,3.906000400000002,-0.26399969999999867,4.957000250000003,1.105000200000001,4.1504001000000015,0.6930001000000001,3.3729000199999986,0.76300006,1.5692999550000002,0.336399995,0.010375099967579793,0.07861137427397002,0.12011173424005839,0.007944363266769883
2005-12-27,0.7881263133541386,0.5800020000000004,1.4463779071849587,56.965531034482765,63.033178443881134,37.096781672738196,94.35892596978135,96.8420033242068,62.9032183272618,0.4077362625349892,57.08932366052236,4.878211382114186,3.1579966757931994,5.64107403021865,58.465020662523614,62.9032183272618,60.683000949255,58.99250319801793,58.960607089869,74.48762241317988,1.6890000400001455,-15.253530334399366,28.139392574820064,32.90109113796202,10.92150982922398,50.639998999999996,0.41999799999999254,-1.9200020000000038,3.8399999999999963,3.9399979999999957,6.959998999999996,6.609999999999999,3.1779997999999994,-1.9520014000000003,3.6260001000000015,-0.7379997999999987,4.878000100000003,0.8619999500000006,4.142400060000001,0.6526001000000001,3.401899989999998,0.7316000299999998,1.5887999600000002,0.32429998499999996,0.016390245189380925,0.07681674717252651,0.10347555496594696,0.007975739838421685
2005-12-28,0.8011174338424618,0.970002000000008,63.19518319396034,68.32645481693714,72.86732769367961,53.83069633683405,95.0177971403579,95.0177971403579,46.16930366316595,0.47437140800868605,62.400056430612544,9.150332777995294,4.982202859642106,4.982202859642106,4.982202859642106,46.16930366316595,72.78941617787457,60.57992453866695,61.6640412248766,86.79265514474596,1.586799880000136,42.92422139517096,38.20091897275587,43.197395845851005,31.448477136338077,51.470001,2.4299999999999997,-0.1800009999999972,4.2100030000000075,5.050003000000004,7.870003000000004,7.410000000000004,3.694000199999999,-1.6180020000000013,3.591000200000002,-0.9410001999999984,4.853000300000003,0.6939999000000008,4.147200180000001,0.6322000800000002,3.443300029999998,0.7183000499999999,1.6121499700000004,0.31919997999999994,0.0,0.057509208130771095,0.08082377927290096,0.008148980900641482
2005-12-29,0.7910379028439033,0.6600040000000007,46.49013367773474,64.98473928963583,72.86732769367961,60.27091190272882,95.0177971403579,93.45794392523362,39.72908809727119,0.5211724888435185,62.400056430612544,12.612601249908789,6.542056074766379,4.982202859642106,4.982202859642106,46.16930366316595,72.78941617787457,60.57992453866695,61.6640412248766,86.79265514474596,1.6094001600001349,39.37128779576773,48.98569494601646,37.914780753722646,22.16755699691863,51.470001,2.1000020000000035,1.120003000000004,4.470001000000003,5.020000000000003,8.120003000000004,7.160000000000004,4.0740004,-1.0040012000000005,3.681000400000002,-0.953999899999998,4.862500400000004,0.6280001500000008,4.157800140000001,0.6436001600000003,3.4816000499999977,0.7211000799999999,1.6366499600000004,0.31949998999999996,0.0021371866691821673,0.07713226972736997,0.10122399259327763,0.008138208603753406
2005-12-30,0.7738211240537773,0.5500030000000038,53.75196341270509,61.00186046511633,74.17065738641175,95.20551698252252,95.20551698252252,91.46347040455495,4.794483017477485,0.5606757232393917,63.10196284940543,17.499809375715145,8.536529595445048,4.794483017477485,4.794483017477485,43.95154111926227,74.4204593799918,60.78797286250463,62.01889260328989,88.4533433586409,1.6386001200001417,63.38236847844072,58.91446449374406,36.00282283288194,25.438307276461714,51.580002,1.4400030000000044,1.3399999999999963,5.240001999999997,5.220000999999996,8.240001999999997,7.760002,4.4500006,-0.38400060000000025,3.8850004000000014,-0.8270002999999988,4.831500650000003,0.5755002000000005,4.180400160000001,0.6708001800000002,3.5199000699999976,0.72360008,1.6653499650000003,0.32194999499999993,0.02985647422037707,0.07134540242941423,0.0992632571049532,0.008141535594324298
2006-01-03,0.8328337580994656,1.5999979999999994,143.5584425450102,88.4892204078528,92.41707166281323,98.6301144680104,98.38272193604365,97.76115671641791,1.3698855319895988,0.7080848473186805,71.2060076129824,2.654909154947639,2.2388432835820806,1.6172780639563462,1.3698855319895988,2.4830919902726203,87.5158703061066,63.5284340804972,66.50861759100769,96.82828210192453,1.7988000400001383,177.1685630872072,67.74010095654148,52.365511242026045,50.47920385772395,53.119999,3.0,3.0299989999999966,7.139999000000003,5.910000000000004,9.469997,9.230000000000004,5.028000400000001,0.6779997999999992,4.103000500000002,-0.5010003999999995,4.841000550000004,0.6350001500000001,4.227800140000001,0.7560001400000002,3.561300059999998,0.74180004,1.6965499750000004,0.33454999999999996,0.003388554280657985,0.017884055306552238,0.06739461723257945,0.008333564701022391
2006-01-04,0.8247742753717943,0.7200010000000034,138.95349539258996,91.66667874397017,94.54977358999378,99.11892089891602,98.77297470734632,98.34706748176227,0.8810791010839798,0.8298659576626335,71.98063729516667,1.8433623563482275,1.65293251823774,1.2270252926536669,0.8810791010839798,0.8810791010839798,88.38467172561161,63.82891559808371,66.9805693233489,97.18611160500237,1.9711998600001266,173.13858136131444,75.14914160027084,48.413484729702205,52.496524051535445,53.299999,2.6600000000000037,3.0799979999999962,6.779998999999997,5.939997999999996,8.849998,10.209998999999996,5.4280004,1.6779997999999992,4.3030001,-0.13700080000000056,4.841000500000004,0.67300005,4.271200100000001,0.8344001200000001,3.594800039999998,0.7556000099999999,1.7308999650000003,0.3518499949999999,-0.01801123861184306,0.04296437228826222,0.06904317202707633,0.008337085016073059
2006-01-05,0.8515761842932051,1.2000010000000003,80.71959721807156,74.27537990969569,83.17537516004158,77.97357313357422,64.78873239436625,58.67772010105783,22.026426866425783,0.8392402298025203,62.34699082550967,80.64503121769133,41.32227989894216,35.211267605633765,22.026426866425783,22.026426866425783,60.37413370177114,61.09872470647612,62.14866994789386,51.08203560693344,2.1821997400001365,97.4886731824021,78.33216615760882,40.63778577454112,32.28779107965315,52.34,0.869999,3.2999989999999997,5.950001000000007,4.970001000000003,7.849997999999999,9.689998000000003,5.412000000000001,2.3739997999999987,4.5530001,0.37799889999999864,4.789500550000004,0.7430001500000003,4.299200140000001,0.9200001000000002,3.620100019999999,0.7718999799999997,1.7638499600000006,0.37524997499999985,0.026366087122659643,0.054642739778372196,0.07948032097821933,0.00863375388602942
2006-01-06,0.9000349568762542,1.5299989999999966,137.7492225594709,97.33573570287876,98.245637221712,97.04145956607502,94.91532375751748,94.44452057610361,2.9585404339249806,0.9471063036179288,68.80937039142388,8.474458489006304,5.55547942389638,5.0846762424825105,3.4090470041121987,2.9585404339249806,74.75190870192574,63.388043850470766,65.8158002492539,75.81795397325862,2.483999940000132,139.08406013995426,81.71463260963769,50.359511922645275,49.398951698141445,53.720001,2.25,4.3500020000000035,6.660000000000004,6.3300020000000075,9.590000000000003,11.300003000000004,5.6740004000000015,3.0199995999999985,4.874000400000002,1.007999199999999,4.768000700000004,0.8605002500000005,4.347200180000001,1.0136001000000001,3.6619000299999995,0.8053999999999998,1.8057999800000006,0.4049999949999999,0.016381179888659947,0.038160814628428685,0.05584512181971113,0.009066151868781576
2006-01-09,0.9557468171341431,1.6800010000000043,157.33639383589625,93.69945378055544,95.96686743187846,93.69945378055544,90.41760155518264,86.50507058121704,6.300546219444553,1.0910227169475135,72.09799741334821,13.494929418782952,13.494929418782952,9.582398444817358,7.94305498981679,6.300546219444553,80.41595824117368,64.73390693031352,67.86928123180658,83.701239908413,2.776599880000127,148.42295958587803,84.28454140531383,56.725606981662594,60.5903644350985,54.599998,3.019995999999999,4.459999000000003,7.669998,7.75,10.049999,12.209999000000003,6.180000200000002,3.6439993999999998,5.3150004000000015,1.6299993999999998,4.808500550000004,0.9460002000000006,4.426400160000001,1.1012000400000002,3.7104000599999996,0.8358999899999998,1.854449980000001,0.4363499999999999,-0.009890055307328005,0.020696008084102768,0.0,0.00914925769403612
2006-01-10,0.947479187334057,0.8400000000000034,130.0417877411214,84.97575849317029,90.38261832831054,83.1521588492465,75.65444957649251,67.82007914175888,16.84784115075349,1.1482677505683085,67.40169417603506,47.69233451675174,32.179920858241125,24.345550423507493,20.712707923070045,15.0242415068297,68.60988783102259,63.28223281042941,65.37629995136723,64.38233948410559,3.03300006000012,110.35961556141746,84.6339823846881,49.59117819277567,60.5903644350985,54.060001,0.9400019999999998,3.940002,6.880001,7.040000999999997,10.150001000000003,11.519999999999996,6.406000400000001,3.8260000000000005,5.717000400000002,2.2519999,4.811500400000004,0.9940001000000006,4.49420016,1.1768000800000002,3.7579000599999994,0.8714999999999997,1.8952499800000009,0.46550000499999983,0.008694006498445983,0.03847572995790349,0.01424345145683592,0.00925361453640219
2006-01-11,0.9305163168010694,0.7099990000000034,135.89070371337445,92.56861426399944,95.2429896084819,90.63130346232164,84.0829632069711,84.0829632069711,9.368696537678353,1.217524893703846,69.27746315453757,27.3811146540988,15.917036793028894,15.917036793028894,11.302273904399284,7.431385736000566,72.93318387954025,63.99686332410406,66.48475005861803,72.62986071098179,3.275800100000126,109.15415871554767,85.24081656562251,49.35078925769085,64.25538291302192,54.529999,1.2299999999999969,3.8900000000000006,7.309997999999993,7.729999999999997,10.699996999999996,11.969997999999997,6.764000800000001,3.9880004000000016,6.096000600000002,2.8330001000000005,4.861000350000003,1.0475001500000007,4.57800014,1.2462000400000002,3.8142000399999993,0.9088999799999997,1.940249985000001,0.49229999499999977,-0.0018338346200958977,0.0247570516185045,0.030258592155851805,0.009320533289258042
2006-01-12,0.9090509370188403,0.630001,115.08607265059287,90.95312231674195,94.20887400023284,87.52780065576799,80.62279498575077,71.28196344514673,12.472199344232003,1.249934132415497,68.37595009189498,33.6632996766344,28.718036554853267,19.37720501424923,13.75924937665918,10.144961930260598,70.35607154026218,63.72849094708295,66.01955172739895,67.63181739235503,3.411200040000118,93.44883975982273,85.52157181992416,43.78062630348343,61.587712194530354,54.43,2.0899999999999963,2.9599989999999963,8.029997999999999,7.170002000000004,10.830002,11.819998999999996,7.204001000000001,3.9200004000000006,6.308000500000001,3.1470000999999996,4.949500350000004,1.1029999500000005,4.6654001,1.3225999400000001,3.8686000699999994,0.9384999699999997,1.982049985000001,0.5143499899999998,0.018555925041337407,0.022046683814073154,0.0066140180047769,0.009187279888400297
2006-01-13,0.9248330843819591,1.130001,128.65379903533878,98.2248230104074,98.82810558319281,97.41375167214332,96.53173711121062,94.6665777777778,2.5862483278566737,1.3416514432728874,72.29711428693294,7.742049531516984,5.333422222222199,3.4682628887893876,2.7335288836932343,2.189817917849976,79.50093942911325,65.2262937235867,68.33454823262434,84.15313552869577,3.6139998600001206,117.61420447344364,86.86970363197895,50.559397407847584,70.1613131953228,55.439999,1.7199979999999968,3.969997999999997,9.709999000000003,8.439999,11.739998,12.619999,7.6260004,3.843999599999999,6.6500004000000015,3.431999599999999,5.1655004000000035,1.2389998500000003,4.786600040000001,1.4273999000000004,3.9329000399999994,0.9746999199999997,2.025249980000001,0.5416499849999998,-0.0032467713428350198,0.022366540807477353,-0.031024495509099803,0.009404854654393644
2006-01-17,0.9187735783520663,0.8400000000000034,120.53869394088466,91.37198019801974,94.21799945194303,87.67674996429285,78.44517911320061,71.09001370141516,12.323250035707144,1.3838612059888789,70.61659700021222,32.79573505605657,28.909986298584826,21.554820886799384,16.1803935861026,11.3594248341574,74.38868402964854,64.7417569970437,67.48689559489071,74.04917100783572,3.799399520000115,113.93177050749487,87.12997363532756,48.60585608342491,72.54390624524628,55.259997999999996,0.6599999999999966,3.6799959999999956,9.129996999999996,8.919997999999993,11.5,12.639998999999996,7.859999999999998,3.687998999999998,7.020000100000002,3.665999199999999,5.452500250000003,1.41949945,4.90919998,1.5051998000000004,4.003300049999999,1.0072998999999998,2.0704499850000007,0.5660499699999998,-0.021534528466685687,0.02605868715377091,-0.013934057688528956,0.009224924956916073
